user_id,country1_rate,country2_rate,country3_rate,country4_rate,country5_rate,country6_rate,country7_rate,country8_rate,country9_rate,country10_rate,country1_norm_rate,country2_norm_rate,country3_norm_rate,country4_norm_rate,country5_norm_rate,country6_norm_rate,country7_norm_rate,country8_norm_rate,country9_norm_rate,country10_norm_rate
445,64,110,4,19,33,88,7,14,2,8,0.1901232271810208,-0.2691901814297064,-0.4660387851200188,-0.6931717893780714,-0.7941197912705387,-0.7941197912705387,-1.253433199881266,-1.307637887853961,-1.330979619516844,-1.3565443732428588
446,26,32,28,19,15,88,13,55,20,43,0.955645574865568,0.1602976811673387,0.0409954971126008,-0.2691901814297064,-0.3019982820447589,-0.4660387851200188,-0.5316549863501225,-0.5316549863501225,-0.5997014172554161,-0.6691365508322459
447,19,28,15,88,32,24,43,10,6,20,0.8761107854957451,0.1901232271810208,0.1901232271810208,-0.1379577789694989,-0.3566784497365126,-0.5798628076620357,-0.6483060107591959,-0.6905152630124803,-0.6931717893780714,-0.700382360941819
448,35,22,5,4,51,34,13,41,26,33,0.834972101338939,0.7806690382519557,0.2265766723088562,0.0807628917975146,-0.0442203486407793,-0.3566784497365126,-0.3566784497365126,-0.387031522414382,-0.4660387851200188,-0.5129075002843787
449,26,31,5,30,35,112,28,24,22,15,0.955645574865568,0.7806690382519557,0.7369249040985532,0.3082323893952078,0.2994835625645271,0.1901232271810208,-0.0067253765092915,-0.0823508287744951,-0.1379577789694989,-0.3566784497365126
450,13,20,8,35,98,22,26,37,27,15,1.6847144774222786,1.5467825228845224,1.5217461344978378,1.5024472517831002,1.5024472517831002,1.44455060363889,1.2681036759613,1.1147151536052162,0.6494366357917483,0.5182042333315408
451,35,38,5,8,15,13,20,22,91,31,0.7994165243176996,0.5182042333315408,0.3869718308713332,0.2994835625645271,0.1901232271810208,0.1536697820531854,-0.0854648179854157,-0.1379577789694989,-0.1379577789694989,-0.1379577789694989
453,32,38,33,87,95,15,55,21,26,102,-1.406537669418176,-1.4502818035715783,-1.4502818035715783,-1.4502818035715783,-1.4502818035715783,-1.8877231451056056,-1.987141631817884,-2.3604420141826976,-2.434524822023138,-2.434524822023138
454,26,28,87,31,27,32,41,30,6,42,1.5680634530132052,0.7568086014410095,0.2557394284111246,-0.0067253765092915,-0.0285974435859927,-0.1034229362168128,-0.1605840552557422,-0.5316549863501225,-0.5625331986937008,-0.568108431477958
456,26,13,15,19,27,37,20,24,32,42,0.7806690382519557,0.7806690382519557,0.2557394284111246,0.0807628917975146,-0.2316952092982209,-0.3169110550516011,-0.4487713637436764,-0.495864331133701,-0.5024922302478543,-0.806500206596973
457,38,19,2,32,14,24,9,42,21,29,0.5182042333315408,0.5182042333315408,0.1901232271810208,0.0807628917975146,-0.2691901814297064,-0.4660387851200188,-0.6049009784209367,-0.7628739811609655,-0.7941197912705387,-0.7941197912705387
458,19,28,87,14,41,24,30,32,29,9,1.043133843172373,0.8462852394820606,-0.7941197912705387,-1.3565443732428588,-1.4190359934620052,-1.494025937724981,-1.843979010952202,-1.9606300353612756,-2.290989381832285,-2.430111176200485
459,101,5,22,19,35,32,26,41,33,39,0.5182042333315408,-0.1379577789694989,-0.3169110550516011,-0.4865438480044263,-0.5316549863501225,-0.6847594558870325,-0.8816080595773437,-1.407752784255769,-1.569583987626313,-1.7783628097220985
460,19,35,26,15,41,63,18,20,33,37,0.9868913849751412,0.9041818876262708,0.6822447364068006,0.2094221098957584,-0.0757950620146625,-0.1379577789694989,-0.1379577789694989,-0.1664865621130219,-0.2199780305071289,-0.2760971499802435
461,28,14,19,20,13,29,41,42,24,32,0.8462852394820606,0.5182042333315408,0.2994835625645271,0.2557394284111246,0.0807628917975146,-0.1250918571596747,-0.2266283211723433,-0.3169110550516011,-0.5972711875802263,-0.7941197912705387
462,37,2,20,42,41,88,55,14,24,40,-0.1379577789694989,-0.5753991205035263,-0.9253521937307462,-0.952503725274238,-1.0005527839045736,-1.1222007974210586,-1.1222007974210586,-1.197911798840409,-1.215938227749778,-1.2262264822980524
463,91,19,28,26,37,15,43,20,6,42,1.1743662456325803,1.065005910249073,0.955645574865568,0.8462852394820606,0.70567909398898,0.6494366357917483,0.4172562314390734,0.3775980878384624,0.1901232271810208,0.1682511601043173
464,37,20,38,4,28,32,19,41,91,15,-0.9909683949608512,-1.2085379043027744,-1.4502818035715783,-1.4502818035715783,-1.7485372637084162,-1.9606300353612756,-1.9849323321131664,-2.0215952797992083,-2.106443815872618,-2.270484318947878
465,35,5,13,19,20,15,22,27,25,8,1.99456876100888,0.5182042333315408,0.4088438979480345,0.2721434787186508,0.2490095616182946,0.2369919423453806,0.1901232271810208,0.143254512016661,-0.0067253765092915,-0.0650508887138281
466,25,95,85,64,18,88,17,14,15,40,-2.106443815872618,-2.893838230633865,-2.981326498940672,-3.025070633094074,-3.0688147672474764,-3.3094075050911917,-3.45313542928042,-3.4562628126061856,-3.5778374192143434,-3.5863855507821283
467,26,27,32,5,22,38,16,20,19,41,0.2994835625645271,-0.0442203486407793,-0.1765555443989717,-0.2316952092982209,-0.4113586174282651,-0.7941197912705387,-0.7941197912705387,-0.8327175567000115,-0.9581602943457986,-1.0004933273974783
468,91,51,63,26,35,22,21,84,13,43,1.6118075871666078,0.8462852394820606,0.4611466670444923,0.2994835625645271,0.2557394284111246,-0.0138190198855171,-0.055937527431869,-0.0650508887138281,-0.0754661587503514,-0.0783066869421312
470,110,15,8,19,28,85,20,22,75,41,-0.5316549863501225,-0.7169242604115932,-0.9581602943457986,-0.9991704201146137,-1.1690695125854185,-1.2862413004963185,-1.4502818035715783,-1.4502818035715783,-1.4502818035715783,-1.6711055577113516
471,18,19,30,6,64,24,32,9,10,63,1.393086916399593,0.619152235224008,0.1507535064429581,0.0807628917975146,0.0807628917975146,-0.0006215438367229,-0.0343532507114406,-0.0752239431681078,-0.0874837780232653,-0.1379577789694989
472,35,26,33,112,37,4,20,15,41,43,1.83052825793362,1.5680634530132052,1.1986685423844738,1.043133843172373,0.9041818876262708,0.7806690382519557,0.4541884272533905,0.4088438979480345,0.2293916101565654,0.1901232271810208
473,58,51,38,5,57,31,13,22,37,75,-0.1379577789694989,-0.5555154231610699,-0.6847594558870325,-0.7025623011820213,-0.7941197912705387,-0.8878572215992583,-0.9581602943457986,-0.9730730673526408,-1.0145902274036882,-1.0565845961909548
475,27,38,43,19,20,36,30,28,37,24,0.5182042333315408,0.2557394284111246,0.0807628917975146,0.0550310481778661,-0.3169110550516011,-0.4004225838899151,-0.6151665151884366,-0.6300792881952788,-0.6847594558870325,-0.728503590040435
476,28,33,13,87,19,20,26,30,43,14,3.1428522825357,1.5024472517831002,0.5182042333315408,0.5182042333315408,-0.1379577789694989,-0.4853376678347552,-0.7941197912705387,-0.8670266815262095,-0.9399335717818804,-1.2940527530237125
477,30,19,28,32,14,41,42,9,7,29,0.5182042333315408,0.3307293726741014,0.1901232271810208,-0.5024922302478543,-0.592223787485603,-0.950039477361875,-1.716293430180108,-1.930757435297086,-1.9834134385661728,-2.106443815872618
478,28,19,30,24,36,37,6,41,42,32,1.0806288153038608,0.6931807699451507,-0.2199780305071289,-0.592223787485603,-0.6300792881952788,-0.700382360941819,-0.7941197912705387,-0.9134219753252732,-0.9581602943457986,-1.0128404620375524
479,35,5,24,2,26,27,4,19,6,41,2.705410941001672,1.5680634530132052,0.8317683808028331,0.6822447364068006,0.5182042333315408,0.5182042333315408,0.5182042333315408,0.4585531413041729,0.4172562314390734,0.3552358904070977
480,31,58,19,91,13,4,112,90,99,110,-0.419170069955659,-0.5316549863501225,-0.551096823751634,-0.6066449306130971,-0.7066315229637338,-0.7941197912705387,-0.7941197912705387,-0.7941197912705387,-0.7941197912705387,-0.7941197912705387
481,5,33,51,109,44,55,31,41,77,57,0.2329164018963059,0.1081029756433909,-0.1379577789694989,-0.1379577789694989,-0.2691901814297064,-0.3668515041907946,-0.4052830432402912,-0.5028478736149555,-0.5753991205035263,-0.5753991205035263
482,70,15,26,5,27,110,19,13,24,37,0.8462852394820606,-0.037009777077034,-0.4660387851200188,-0.6066449306130971,-0.6891338693023723,-0.7941197912705387,-0.8503622494677705,-0.9730730673526408,-0.987407825901853,-0.9877413686708454
483,19,32,35,28,13,43,20,41,14,37,2.1884348100978244,0.8462852394820606,0.8462852394820606,0.7369249040985532,0.7369249040985532,0.5182042333315408,0.4853961327164883,0.1617705476371472,0.0182712715783658,-0.0067253765092915
484,19,27,20,37,43,30,41,32,28,15,1.0550640615778448,0.7806690382519557,0.0550310481778661,-0.1379577789694989,-0.1379577789694989,-0.1379577789694989,-0.1777251736544104,-0.1817019131229026,-0.1976088709968667,-0.2108646692251698
485,51,58,65,107,86,33,72,108,77,23,1.1743662456325803,0.955645574865568,0.8462852394820606,0.8462852394820606,0.6822447364068006,0.4292331130195356,0.3541637302562808,0.2153602276541377,0.1901232271810208,0.0909359462517943
486,5,35,31,26,19,22,38,13,20,28,2.355457867774452,1.761458572428248,1.393086916399593,0.9954129695504784,0.9041818876262708,0.8931539546464216,0.8462852394820606,0.8462852394820606,0.6588103788246213,0.6323193659056351
487,36,32,37,28,16,19,42,18,7,20,-0.9253521937307462,-0.9815946519279792,-1.085747352293223,-1.1222007974210586,-1.231561132804566,-1.3998078026253449,-1.4022699490129664,-1.4502818035715783,-1.5303015611692656,-1.544019233900298
488,32,6,5,28,2,13,31,4,26,7,1.6118075871666078,0.6119416636602604,0.5182042333315408,0.3432276967179307,0.316308229546605,0.2369919423453806,0.1901232271810208,0.0134642238692031,-0.0067253765092915,-0.0186555949147646
489,34,4,35,32,14,38,37,20,9,41,1.1743662456325803,1.0806288153038608,0.5182042333315408,0.3723904528201991,0.1393890509721789,0.1245070259509171,0.0134642238692031,-0.0067253765092915,-0.1224578889151425,-0.1410383517972039
490,28,25,34,20,35,5,26,8,13,18,0.0134642238692031,-0.1379577789694989,-0.4660387851200188,-0.5363418578665592,-0.6066449306130971,-0.6066449306130971,-0.7941197912705387,-0.8878572215992583,-1.1768809651128125,-1.319049401111371
491,22,110,20,37,15,63,25,2,42,41,0.70567909398898,0.1901232271810208,-0.1622600757213888,-0.1622600757213888,-0.2035739801996027,-0.3566784497365126,-0.5753991205035263,-0.7941197912705387,-0.8335881829878959,-0.8856039179855874
492,28,27,19,38,63,20,55,88,9,14,1.0103257425573204,-0.0067253765092915,-0.0186555949147646,-0.1379577789694989,-0.1379577789694989,-0.551096823751634,-0.5753991205035263,-0.7941197912705387,-0.8008843480983845,-0.8878572215992583
493,5,33,32,35,19,28,36,37,30,41,0.5182042333315408,0.1901232271810208,-0.4004225838899151,-0.5316549863501225,-1.085747352293223,-1.1222007974210586,-1.2988598007328775,-1.3906307115442107,-1.3906307115442107,-1.4929590076236785
494,33,38,8,88,20,27,15,24,32,64,1.1743662456325803,0.5182042333315408,0.2557394284111246,-0.2691901814297064,-0.3129343155831089,-0.3566784497365126,-0.4004225838899151,-0.5024922302478543,-0.5178410492490486,-0.7941197912705387
495,28,19,20,33,37,13,30,24,8,32,3.1428522825357,1.6118075871666078,1.2129640110620532,1.1743662456325803,1.065005910249073,0.955645574865568,0.794482975353032,0.6494366357917483,0.5182042333315408,0.452588032101437
496,38,33,23,21,37,19,63,13,88,14,-0.895067793163006,-1.1108876592779369,-1.1690695125854185,-1.1878169986511624,-1.4303981062291222,-1.4788105867151011,-1.5231886938272492,-1.5323020551092084,-1.581514206031786,-1.619009178163276
497,32,28,19,20,33,110,38,35,13,37,-0.2151533098284445,-0.895067793163006,-0.9861672095049896,-1.0327241593800074,-1.085747352293223,-1.1222007974210586,-1.544019233900298,-1.581514206031786,-1.6229560173350102,-1.6340071670158691
498,35,5,112,51,4,26,28,27,13,91,3.1428522825357,2.049248928700633,2.049248928700633,1.6847144774222786,1.393086916399593,1.305598648092788,1.2901595419209988,1.2472731358882512,1.2399824468626854,1.1743662456325803
499,35,19,26,43,5,20,14,27,2,42,1.3384067487078404,0.955645574865568,0.8931539546464216,0.7806690382519557,0.6822447364068006,0.4784368386466293,0.3869718308713332,0.3307293726741014,0.3307293726741014,0.2510244917957897
500,41,35,4,6,91,29,42,24,10,9,0.316308229546605,-0.1379577789694989,-0.1379577789694989,-0.9815946519279792,-1.1222007974210586,-1.135324037667079,-1.1729349736299004,-1.2021533115249663,-1.2572929764242131,-1.6143223066468384
501,35,14,22,76,38,80,21,41,6,110,0.6431874737698359,0.3844236288818133,0.2994835625645271,0.2557394284111246,0.2153602276541377,0.1901232271810208,0.0708210431262876,0.0637598714552037,0.0093438972613469,-0.0067253765092915
502,19,30,37,42,20,36,43,41,24,29,2.705410941001672,1.305598648092788,1.1743662456325803,1.1274975304682195,1.043133843172373,1.043133843172373,0.7369249040985532,0.5182042333315408,0.5182042333315408,0.2419254913100506
503,63,22,11,43,2,15,36,26,13,85,-0.0067253765092915,-0.1664865621130219,-0.3566784497365126,-0.419170069955659,-0.6847594558870325,-1.0565845961909548,-1.0703985332920265,-1.1222007974210586,-1.406537669418176,-1.4502818035715783
504,27,29,28,37,36,17,9,19,7,20,1.4555785366187393,1.037665826403198,0.955645574865568,0.6822447364068006,0.6375064173862763,0.6291813684693868,0.6157418297546686,0.6119416636602604,0.5872739188369129,0.5182042333315408
505,26,5,35,33,112,31,24,15,38,19,2.2679695994676474,2.092993062854035,2.0180031185910594,1.896144459163725,1.393086916399593,0.8462852394820606,0.7431740661204679,0.70567909398898,0.5182042333315408,0.2419254913100506
506,37,19,31,76,20,27,32,15,55,13,-0.4611420536849364,-0.6574193720411562,-0.7941197912705387,-0.7941197912705387,-1.0021711610245263,-1.0440862721471256,-1.0565845961909548,-1.302116187890698,-1.3565443732428588,-1.406537669418176
507,19,14,37,7,21,20,30,28,27,43,-0.1379577789694989,-0.2316952092982209,-0.3566784497365126,-0.3797016782383041,-0.5316549863501225,-0.5753991205035263,-0.6931717893780714,-0.7941197912705387,-0.7941197912705387,-0.7941197912705387
508,35,5,33,19,41,14,28,38,110,34,1.518070156837888,0.8931539546464216,0.7102516515659916,0.5568019987610136,0.2478916435463956,0.1205302864824261,-0.1859696335281111,-0.1976088709968667,-0.1976088709968667,-0.2893797818081987
509,32,19,36,27,9,29,28,13,6,17,0.3541637302562808,0.0807628917975146,0.0409954971126008,-0.1379577789694989,-0.2948660862588773,-0.3254326396269382,-0.5316549863501225,-0.5753991205035263,-0.7941197912705387,-0.8341368467292557
510,28,15,6,20,22,87,43,36,10,41,1.436831050552995,1.1743662456325803,0.8462852394820606,0.5778553253589074,0.5182042333315408,0.5182042333315408,0.4410087024725951,0.3392509572494385,0.2682377524549539,0.261445185039829
511,19,30,15,37,28,20,41,36,24,13,2.0324242617185546,0.8761107854957451,0.7806690382519557,0.7369249040985532,-0.0442203486407793,-0.055937527431869,-0.2996208834494666,-0.4362132391063367,-0.4912757855931345,-0.7941197912705387
512,31,27,19,87,20,28,32,30,42,37,1.1743662456325803,0.955645574865568,0.5182042333315408,0.5182042333315408,0.3541637302562808,0.0807628917975146,0.0807628917975146,-0.0650508887138281,-0.1054745110338033,-0.2893797818081987
513,88,63,27,36,1,8,21,24,20,19,-0.1379577789694989,-0.6847594558870325,-0.7941197912705387,-0.8597359925006425,-0.9221514034268392,-1.0128404620375524,-1.1222007974210586,-1.137613999052289,-1.2572929764242131,-1.319049401111371
514,41,43,34,10,2,23,24,42,40,17,3.1428522825357,3.1428522825357,3.1428522825357,3.1428522825357,3.1428522825357,3.1428522825357,2.355457867774452,2.1979789848222016,1.961760660393828,1.8922846826207769
515,93,48,22,39,35,31,51,13,100,79,0.8462852394820606,0.143254512016661,-0.1724926217221851,-0.2316952092982209,-0.2356840361207174,-0.2691901814297064,-0.4660387851200188,-0.7688827907974218,-0.7941197912705387,-0.7941197912705387
516,63,32,19,69,28,20,14,30,8,31,0.8462852394820606,0.0807628917975146,-0.1379577789694989,-0.2691901814297064,-0.7941197912705387,-0.7941197912705387,-0.7941197912705387,-0.8269278918855911,-0.9253521937307462,-0.9815946519279792
517,19,87,26,42,36,33,30,15,5,10,-0.0723415777393952,-0.3566784497365126,-0.4660387851200188,-0.489660617562856,-0.5480590366576488,-0.6300792881952788,-0.728503590040435,-0.7941197912705387,-0.7941197912705387,-0.7941197912705387
518,5,26,13,91,24,15,20,27,31,19,0.5182042333315408,0.2265766723088562,0.1682511601043173,-0.0067253765092915,-0.083920907368237,-0.1976088709968667,-0.3707894607537392,-0.4660387851200188,-0.4660387851200188,-0.5555154231610699
519,31,19,28,55,32,15,114,37,10,43,0.7806690382519557,0.1536697820531854,-0.2199780305071289,-0.3566784497365126,-0.4660387851200188,-0.4816616901748055,-0.5753991205035263,-0.592223787485603,-0.5972711875802263,-0.6066449306130971
520,99,98,22,13,48,101,34,114,96,110,-1.1222007974210586,-1.1222007974210586,-1.2042210489586886,-1.2075917442273585,-1.2862413004963185,-1.340921468188072,-1.4502818035715783,-1.4502818035715783,-1.4502818035715783,-1.4502818035715783
521,19,8,28,27,24,41,33,32,2,20,1.538900696910937,1.0806288153038608,1.0103257425573204,0.955645574865568,0.5969436748076662,0.5838204345616457,0.5182042333315408,0.4695996398277598,0.2153602276541377,0.143254512016661
522,32,42,24,7,28,30,21,29,9,17,0.0807628917975146,-0.0847554536477933,-0.2537510752579173,-0.3566784497365126,-0.5316549863501225,-0.6066449306130971,-0.6066449306130971,-0.6514758755529213,-0.7298801537026045,-0.9773722451564149
523,28,30,6,2,19,27,37,32,31,20,1.1743662456325803,0.2369919423453806,0.1901232271810208,0.1901232271810208,-0.2199780305071289,-0.3566784497365126,-0.4295853399921834,-0.4362132391063367,-0.4660387851200188,-0.5753991205035263
524,54,77,33,51,35,103,116,5,19,15,1.1743662456325803,0.2994835625645271,0.0807628917975146,0.0260827241057609,0.0026483665235816,-0.1379577789694989,-0.1379577789694989,-0.2819933426453377,-0.3080738562327317,-0.3816750978241712
525,33,23,27,18,13,15,37,26,8,43,2.092993062854035,2.049248928700633,1.83052825793362,1.5680634530132052,1.5024472517831002,1.4726217057694158,1.3673550727799444,1.2681036759613,1.1743662456325803,1.058572949344162
526,22,38,8,112,32,39,26,14,41,55,0.955645574865568,-0.0067253765092915,-0.1379577789694989,-0.5753991205035263,-0.7941197912705387,-0.7941197912705387,-0.9815946519279792,-1.0371427587894422,-1.2104432749374054,-1.231561132804566
527,28,30,24,20,19,6,33,27,9,42,1.1743662456325803,1.1500639488806894,1.1147151536052162,1.0285524651212388,0.7806690382519557,0.7806690382519557,0.5182042333315408,0.4172562314390734,0.1984501562711369,0.0840519244406275
528,35,63,5,15,27,43,19,18,25,20,1.1743662456325803,1.0806288153038608,0.70567909398898,0.1901232271810208,-0.1884317799157326,-0.2415623072275573,-0.2473181143530052,-0.2691901814297064,-0.4660387851200188,-0.5316549863501225
529,5,35,26,114,41,19,15,13,18,20,1.5680634530132052,1.3384067487078404,0.955645574865568,0.8462852394820606,0.3578090747690649,0.3252154061841756,0.316308229546605,0.2094221098957584,0.1901232271810208,0.1824934363403116
530,35,91,5,51,38,22,33,21,24,26,1.5276842522562184,1.5024472517831002,1.4726217057694158,1.436831050552995,1.393086916399593,1.218110379785983,1.0337601001394998,0.7201002371164753,0.6138039967131488,0.5182042333315408
531,38,35,5,15,13,22,20,33,37,31,1.043133843172373,0.6154134203391026,0.5182042333315408,0.1536697820531854,0.0807628917975146,0.0495170816879425,-0.0960750973332618,-0.3903277837006684,-0.4590583381806462,-0.4660387851200188
532,19,28,32,24,6,9,10,42,29,16,1.2681036759613,-0.0650508887138281,-0.1379577789694989,-0.2070274644748712,-0.5178410492490486,-0.593734985118724,-0.6131095809805963,-0.7025623011820213,-0.7636006279076996,-0.7941197912705387
533,26,33,5,32,10,8,19,16,41,9,0.3541637302562808,0.2994835625645271,0.0807628917975146,0.0588908247208133,-0.3169110550516011,-0.3566784497365126,-0.4660387851200188,-0.5316549863501225,-0.644992061202121,-0.7032057775179856
534,22,8,34,32,38,19,35,20,37,15,-0.3566784497365126,-0.4113586174282651,-0.7941197912705387,-0.863189476775911,-0.8878572215992583,-0.9871086184179038,-1.0128404620375524,-1.0614450555413322,-1.2116774354621096,-1.2665564401272875
535,8,33,43,15,20,35,19,22,13,41,0.6494366357917483,0.5182042333315408,0.3237858593164182,0.2721434787186508,0.1144122257616704,0.0347164347939327,-0.0942136448160965,-0.3019982820447589,-0.439437622459166,-0.5633815012306123
537,31,57,33,19,22,55,32,85,90,35,1.2681036759613,0.8462852394820606,0.1682511601043173,0.0660589811577154,0.0409954971126008,0.0260827241057609,-0.1379577789694989,-0.1379577789694989,-0.1379577789694989,-0.2235441284000691
538,110,85,35,22,27,21,15,31,20,12,1.5024472517831002,1.043133843172373,0.70567909398898,0.3638131716136507,0.2994835625645271,0.143254512016661,0.0807628917975146,-0.0067253765092915,-0.1543618292770252,-0.2108646692251698
539,41,19,29,15,33,87,42,20,2,24,0.5103927808041456,-0.2893797818081987,-0.5832105730309189,-0.7941197912705387,-0.7941197912705387,-0.7941197912705387,-0.9506355006267512,-0.9581602943457986,-1.1520263434347406,-1.5538863318296368
540,35,33,19,13,24,28,30,32,20,41,0.7369249040985532,0.7369249040985532,0.6725952950494319,0.6640180138428824,-0.1556918874100683,-0.1976088709968667,-0.2108646692251698,-0.3840185335823889,-0.4362132391063367,-0.437917556021403
541,21,6,32,64,43,42,24,84,41,9,1.83052825793362,0.5182042333315408,-0.2316952092982209,-0.3566784497365126,-0.7941197912705387,-0.8316147634020266,-0.9211188904255786,-1.0565845961909548,-1.592925719289196,-1.7127466084919944
542,43,24,28,19,37,41,30,42,9,7,-0.5316549863501225,-0.903480126654046,-1.231561132804566,-1.231561132804566,-1.2862413004963185,-1.340921468188072,-1.649983285576243,-1.8148162548499336,-2.179350706128289,-2.183639346731564
543,19,32,15,30,20,8,43,31,28,22,0.5182042333315408,0.4088438979480345,0.0807628917975146,0.0260827241057609,-0.0186555949147646,-0.1379577789694989,-0.2316952092982209,-0.2691901814297064,-0.6300792881952788,-0.6671206921155001
544,32,30,6,24,27,22,19,41,10,20,1.1014593553769096,0.809831794354224,0.3432276967179307,0.2682377524549539,0.2557394284111246,0.2557394284111246,0.1901232271810208,0.151525461751548,0.1322265790368105,0.0260827241057609
545,5,35,39,13,19,48,30,33,8,22,0.1901232271810208,-0.0592183374933747,-0.1379577789694989,-0.2473181143530052,-0.393131894864348,-0.4660387851200188,-0.4773519232631404,-0.4853376678347552,-0.5316549863501225,-0.5753991205035263
546,27,43,1,95,32,41,85,55,37,17,-0.1379577789694989,-0.5178410492490486,-0.7466863927909461,-0.7941197912705387,-0.8364528243222187,-0.893371188089183,-0.94851085298843,-1.1690695125854185,-1.1800974455652675,-1.2234386576650549
547,15,28,20,35,43,4,21,8,37,42,2.15860926408414,1.0103257425573204,0.5182042333315408,0.5182042333315408,0.3989020492768075,0.1901232271810208,0.1901232271810208,0.143254512016661,0.1081029756433909,0.0633646566228653
548,114,32,37,5,15,2,19,35,8,41,1.1743662456325803,0.9326223463637764,0.3824465756140825,0.2994835625645271,0.1245070259509171,0.1037861202993061,0.0361260202124095,-0.0442203486407793,-0.2473181143530052,-0.2575538107682109
549,87,8,19,20,17,15,30,9,28,37,0.1901232271810208,0.0260827241057609,-0.3169110550516011,-0.3254326396269382,-0.4738502376474139,-0.6748176072158043,-0.7120995397329087,-0.7301039851923884,-0.7941197912705387,-0.8713153221294843
550,91,63,41,19,28,15,43,7,30,8,1.1743662456325803,-0.1379577789694989,-0.4467399024052813,-0.4487713637436764,-0.4660387851200188,-0.7941197912705387,-1.0128404620375524,-1.0203825541329663,-1.0969637969479418,-1.1222007974210586
551,35,28,19,15,26,38,33,85,27,8,2.15860926408414,1.393086916399593,0.955645574865568,0.70567909398898,0.2994835625645271,0.1901232271810208,0.1901232271810208,0.0807628917975146,-0.0650508887138281,-0.1379577789694989
552,28,26,32,20,37,43,19,13,6,36,1.305598648092788,1.043133843172373,0.619152235224008,0.3932209928932491,0.3541637302562808,0.1901232271810208,0.1006465891399698,-0.0067253765092915,-0.0650508887138281,-0.1622600757213888
553,4,63,33,5,22,34,19,35,27,37,2.6179226726948674,2.48669027023466,2.0273768616239325,1.83052825793362,1.5680634530132052,1.5276842522562184,1.4555785366187393,1.431125293924291,1.393086916399593,1.2531056871087058
554,28,19,27,26,31,6,32,37,24,36,-0.1379577789694989,-0.3398537827544347,-0.6847594558870325,-0.7941197912705387,-0.7941197912705387,-1.0040916352068716,-1.175117088735658,-1.2940527530237125,-1.3328633382124448,-1.4502818035715783
556,5,35,26,21,13,19,33,41,22,14,1.5024472517831002,1.2681036759613,0.8931539546464216,0.7806690382519557,0.7568086014410095,0.7254132898476574,0.5182042333315408,0.0947508416721471,-0.0067253765092915,-0.0906058811745787
557,28,19,32,10,41,29,24,17,9,42,-0.1379577789694989,-0.4081421369758085,-0.7169242604115932,-1.0128404620375524,-1.2988598007328775,-1.8211559844373837,-1.9683044448618725,-2.034265994519504,-2.0360668177078383,-2.145041581302091
558,37,8,42,20,9,32,36,6,29,7,1.1743662456325803,1.1743662456325803,1.0662076721763656,0.8761107854957451,0.7909617756998151,0.7568086014410095,0.7568086014410095,0.5182042333315408,0.2032464674270414,0.1507535064429581
559,13,15,80,35,34,36,37,8,20,14,0.5182042333315408,0.0807628917975146,0.0260827241057609,-0.1379577789694989,-0.1379577789694989,-0.2014573285470171,-0.4853376678347552,-0.5316549863501225,-0.7344686992431709,-0.7780317559426677
560,20,30,36,43,42,10,2,9,7,41,-0.1379577789694989,-1.3565443732428588,-1.3565443732428588,-1.3906307115442107,-1.825231524886458,-1.931467279259008,-2.106443815872618,-2.144299316582294,-2.1755135013779903,-2.3319995076011004
561,110,26,33,27,55,32,20,35,116,88,-1.2862413004963185,-1.3565443732428588,-1.5099328955989462,-1.6377566642290189,-2.0127063855438987,-2.0307328144532675,-2.057839222368837,-2.106443815872618,-2.106443815872618,-2.1635013821596654
562,26,19,94,33,22,28,5,35,24,110,-0.6066449306130971,-1.34667727531352,-1.4502818035715783,-1.5099328955989462,-1.581514206031786,-1.6865001279999523,-1.7127466084919944,-1.8148162548499336,-1.8422746940371344,-1.8877231451056056
563,19,32,14,85,9,17,41,7,8,10,0.5668088268353205,0.1354430594892672,-0.1884317799157326,-0.4362132391063367,-0.4453903301874685,-0.544037692225184,-0.5691499584816104,-0.6178374596075743,-0.6191432546569288,-0.7330814645448605
564,13,36,32,35,7,2,42,24,6,20,1.5024472517831002,-0.0067253765092915,-0.1379577789694989,-0.1379577789694989,-0.3566784497365126,-0.4660387851200188,-0.6262643927749236,-0.9714608756762252,-1.0128404620375524,-1.0565845961909548
565,28,19,112,26,6,88,41,24,20,42,0.7806690382519557,0.2932344005426124,-0.0942136448160965,-0.2108646692251698,-0.2415623072275573,-0.2691901814297064,-0.4234633873752944,-0.4325611314311886,-0.4362132391063367,-0.5896017614624229
566,35,39,38,8,5,64,32,19,24,15,0.5182042333315408,0.5182042333315408,0.0807628917975146,0.0807628917975146,-0.1379577789694989,-0.4660387851200188,-0.5890691624264638,-0.6660881791142381,-0.6777560846555759,-0.7066315229637338
567,35,20,5,24,63,41,13,42,29,37,1.7112260738788847,1.1743662456325803,0.70567909398898,0.5838204345616457,0.5182042333315408,0.452588032101437,0.3869718308713332,0.3502267581824744,0.2856404821362354,0.1728558058046737
568,14,19,37,17,1,24,40,41,21,9,0.2557394284111246,0.0260827241057609,-1.0128404620375524,-1.032574657896231,-1.1690695125854185,-1.319049401111371,-1.4502818035715783,-1.6865001279999523,-2.106443815872618,-2.148776848924298
569,28,20,63,8,21,2,6,42,9,37,-1.231561132804566,-1.494025937724981,-1.7783628097220985,-1.843979010952202,-1.843979010952202,-1.843979010952202,-1.8678394477631493,-2.106443815872618,-2.206748836861312,-2.2376762183328256
